Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2015,"Ronald Guzman","TEX","A+",20,452,0.059734513,0.223451327,0.267326732,0.277251184,0.31858407,0.433649289,0.752233359,0.156398105,5.746735737458234,0.342857142,0.6711343350470997,59.018209348692615,1.4587427482745265,0.32957588070261795,92.07294247262826,"14388"
2016,"Scott Heineman","TEX","A+",23,610,0.096721311,0.196721311,0.491666666,0.302857142,0.386138613,0.504761904,0.890900517,0.201904762,7.223277307289915,0.360406091,0.21195426350459456,110.38704648050947,31.21520518693609,0.39436476999776987,128.96994601567133,"14453"
2016,"Anthony Santander","CLE","A+",21,574,0.094076655,0.205574912,0.457627118,0.29,0.368237347,0.494,0.862237347,0.204,3.9667820887932814,0.338753387,-0.757047738879919,94.64636546018582,25.788849260835466,0.3882759568782953,136.972263835224,"14551"
2015,"Wyatt Mathisen","PIT","A+",21,463,0.09287257,0.155507559,0.597222222,0.263027295,0.34204793,0.342431761,0.684479691,0.079404466,2.751017495172566,0.307228915,-0.674928828375414,52.570674448697986,5.672047607093275,0.3294187914336092,111.5259134080213,"14555"
2016,"Carlos Tocci","PHI","A+",20,556,0.061151079,0.136690647,0.447368421,0.284,0.330895795,0.362,0.692895795,0.078,4.789558079691891,0.324009324,0.1470625491347164,62.61123949150537,2.0423281178901127,0.32513069637950637,103.94111923521356,"14558"
2016,"Franmil Reyes","SDP","A+",20,547,0.085923217,0.197440585,0.435185185,0.277890466,0.340036563,0.452332657,0.79236922,0.174442191,3.1460817649595736,0.323529411,-0.5396549492143095,79.3599888354127,8.364911478716563,0.351096959122808,118.67633835386977,"14566"
2015,"Phillip Ervin","CIN","A+",22,475,0.111578947,0.174736842,0.638554216,0.241975308,0.337552742,0.375308641,0.712861383,0.133333333,5.6730015487906025,0.271293375,3.1918519139289856,57.7594604424912,9.645318434365421,0.34113179778648633,117.4596633509639,"14738"
2016,"Yu Chang","CLE","A+",20,477,0.094339622,0.230607966,0.409090909,0.258992805,0.33192389,0.462829736,0.794753626,0.203836931,7.520575136254955,0.315614617,0.4709158409386873,66.84625925939565,9.624943532757815,0.35678255973860273,116.32833634947579,"14773"
2015,"Luke Voit","STL","A+",24,540,0.116666666,0.192592592,0.60576923,0.272727272,0.359925788,0.404761904,0.764687692,0.132034632,3.801619050489289,0.323033707,0.029395510908216238,73.44578059155178,18.74759809810352,0.3620877119415965,138.41496421997184,"14811"
2015,"JaCoby Jones","PIT","A+",23,423,0.073286052,0.267139479,0.274336283,0.253298153,0.312649164,0.395778364,0.708427528,0.142480211,5.964577908770601,0.329501915,1.132347879000008,49.8130152782914,6.966105658423605,0.33555163702703034,115.69214899900746,"14818"
2015,"Daniel Palka","ARI","A+",23,576,0.097222222,0.284722222,0.341463414,0.279843444,0.352430555,0.532289628,0.884720183,0.252446184,6.351916483206209,0.352941176,1.8047933673369698,99.38908593127337,26.038969201537032,0.3803230877121982,133.78990859049156,"14897"
2015,"Johan Camargo","ATL","A+",21,449,0.066815144,0.12026726,0.555555555,0.25831202,0.314685314,0.335038363,0.649723677,0.076726343,5.347129568759204,0.294117647,-0.4122738284058869,44.455461715348335,-4.2774387104434055,0.30565365683504475,93.16128886495696,"14950"
2015,"Victor Caratini","CHC","A+",21,453,0.10816777,0.165562913,0.653333333,0.256997455,0.342163355,0.371501272,0.713664627,0.114503817,1.51614480875,0.303125,-0.47052532713860273,54.56010349248458,5.393056960449708,0.3350758832112878,114.67027614156,"14968"
2016,"Zach Green","PHI","A+",22,394,0.050761421,0.279187817,0.181818181,0.262711864,0.325699745,0.432203389,0.757903134,0.169491525,2.0716059995683427,0.343220338,-0.47470719972625375,52.331218404708686,9.410083366571248,0.3529057543696338,122.50534726035775,"14973"
2016,"Dom Nunez","COL","A+",21,450,0.108888888,0.202222222,0.538461538,0.241025641,0.320627802,0.361538461,0.682166263,0.12051282,4.555565529218981,0.283783783,1.503495290176943,49.37022971664888,-9.035226975331481,0.3084435536952912,88.71633613794627,"15055"
2015,"Adam Engel","CHW","A+",23,608,0.101973684,0.217105263,0.469696969,0.251417769,0.335,0.368620037,0.703620037,0.117202268,9.221294206891791,0.320610687,8.164751595817506,71.76660103523011,5.776392886273806,0.3317748334010442,103.19346477805765,"15082"
2016,"Jonathan Davis","TOR","A+",24,518,0.135135135,0.214285714,0.63063063,0.251798561,0.376470588,0.441247002,0.81771759,0.189448441,8.0961087613344,0.305369127,4.149029303807765,79.91135989560608,23.48205037846093,0.38238285883002293,135.50091438221816,"15104"
2015,"Ryan McMahon","COL","A+",20,556,0.088129496,0.275179856,0.320261437,0.300403225,0.372302158,0.52016129,0.892463448,0.219758065,5.061527343649947,0.40061162,-4.437114167201798,99.60739589873764,28.804158222117167,0.3883009840776254,144.9267020581489,"15112"
2015,"Dylan Cozens","PHI","A+",21,397,0.065491183,0.198992443,0.329113924,0.28219178,0.335012594,0.410958904,0.745971498,0.128767124,7.09935530326226,0.346289752,1.5740748019888997,51.1741031897829,10.960809764044084,0.3517511473460631,128.86278027997454,"15115"
2016,"Tim Locastro","LAD","A+",23,380,0.039473684,0.131578947,0.3,0.289085545,0.346560846,0.412979351,0.759540197,0.123893806,7.784660683457353,0.320689655,1.5170611646026373,52.33264824592659,3.012484817143171,0.3422158122378052,105.30937204615837,"15124"
2015,"Mitch Garver","MIN","A+",24,520,0.132692307,0.157692307,0.841463414,0.244803695,0.35576923,0.33256351,0.68833274,0.087759815,2.9475177099612075,0.287323943,-0.4383869527373463,61.023170919496366,8.35084703691656,0.3349569000030988,114.32739243599922,"15161"
2016,"Josh VanMeter","SDP","A+",21,401,0.119700748,0.159600997,0.75,0.267241379,0.355,0.442528735,0.797528735,0.175287356,4.924652075243067,0.294545454,1.2249173200689256,60.03657690330573,7.990825495563235,0.35668618443018213,122.24945513530395,"15170"
2015,"Dustin Peterson","ATL","A+",20,498,0.088353413,0.182730923,0.483516483,0.251121076,0.317269076,0.347533632,0.664802708,0.096412556,4.038904519638251,0.294617563,-0.47286689141765237,52.06114334524194,-1.9900468820281885,0.3132461137082203,98.26049832111946,"15189"
2015,"Garrett Cooper","MIL","A+",24,470,0.074468085,0.187234042,0.397727272,0.293838862,0.356076759,0.436018957,0.792095716,0.142180095,3.0256147648120306,0.351515151,-0.4514728446956724,67.83296023956906,20.22528288416039,0.37417798090591103,146.10837758994984,"15279"
2015,"Zack Granite","MIN","A+",22,441,0.092970521,0.142857142,0.65079365,0.249343832,0.327906976,0.304461942,0.632368918,0.05511811,6.466985972659613,0.29375,-0.39482236141338944,43.51335580715305,-1.156826562496359,0.3077911063682201,95.87281134880743,"15343"
2015,"Jeff McNeil","NYM","A+",23,529,0.06616257,0.11153119,0.593220338,0.311965811,0.372586872,0.382478632,0.755065504,0.070512821,6.60937521945497,0.352798053,1.0169197253417224,71.12257948203595,17.538619224565338,0.35981428623199463,130.4011286676678,"15362"
2015,"Engelb Vielma","MIN","A+",21,501,0.069860279,0.141716566,0.492957746,0.269841269,0.320910973,0.306122448,0.627033421,0.036281179,5.689061775245301,0.314666666,2.365302513120696,47.25976361548983,-3.487994586764943,0.30148205080881374,91.58687076597188,"15481"
2016,"Aristides Aquino","CIN","A+",22,526,0.064638783,0.197718631,0.326923076,0.272727272,0.326996197,0.518595041,0.845591238,0.245867769,6.187706458149911,0.303621169,-0.5958760869689286,81.89235354522087,24.59154890039779,0.38433417125140273,140.3532324660605,"15482"
2016,"Victor Reyes","ARI","A+",21,509,0.064833005,0.15324165,0.423076923,0.302771855,0.349206349,0.415778251,0.7649846,0.113006396,6.831499429499871,0.352331606,0.8430856796912849,70.70063358365097,4.637572569833179,0.3436430576544396,106.1457434469533,"15487"
2015,"Abiatal Avelino","NYY","A+",20,446,0.071748878,0.141255605,0.507936507,0.251851851,0.309090909,0.320987654,0.630078563,0.069135803,7.129678844421305,0.289085545,1.949123207014054,42.75351697615987,-2.423130046206649,0.3037053885785016,94.15291976357616,"15496"
2016,"Abiatal Avelino","NYY","A+",21,394,0.07360406,0.159898477,0.46031746,0.266106442,0.324873096,0.37535014,0.700223236,0.109243698,5.901139705575601,0.30479452,-1.096394681953825,45.44714844972992,2.5260134115924853,0.3288934832902124,105.50783473588751,"15496"
2015,"Jamie Westbrook","ARI","A+",20,527,0.045540796,0.130929791,0.347826086,0.31875,0.356870229,0.510416666,0.867286895,0.191666666,5.701197895201984,0.336633663,1.1271283270325512,88.37983646731678,21.26957341771428,0.3744639370227179,129.98095415773784,"15504"
2015,"Amed Rosario","NYM","A+",19,417,0.055155875,0.175059952,0.315068493,0.257142857,0.306763285,0.335064935,0.64182822,0.077922078,6.301173940417968,0.316293929,0.7276566768996418,40.813243630090135,-1.4259084065171295,0.30663329074924117,94.2735998118949,"15518"
2015,"Mike Ford","NYY","A+",22,500,0.12,0.15,0.8,0.259770114,0.346,0.367816091,0.713816091,0.108045977,3.5825525220554018,0.298050139,-0.12603812874294817,60.67620680937666,10.029741537665306,0.3407734400297264,119.33441714388928,"15585"
2015,"Willians Astudillo","PHI","A+",23,418,0.023923444,0.023923444,1,0.314285714,0.347826086,0.384415584,0.73224167,0.07012987,1.5193150189169322,0.312169312,-0.44209045241586864,51.98087581382186,9.640430846671174,0.3451411193146289,124.37237959688551,"15608"
2015,"Dominic Smith","NYM","A+",20,497,0.070422535,0.150905432,0.466666666,0.304824561,0.354124748,0.416666666,0.770791414,0.111842105,2.3906991188807827,0.350923482,-0.2678920282050967,67.15715703306915,16.814570552988066,0.36079992341801403,131.07070311914245,"15653"
2015,"Austin Meadows","PIT","A+",20,556,0.073741007,0.14208633,0.518987341,0.307086614,0.356884057,0.407480314,0.764364371,0.1003937,5.613623577926802,0.350588235,1.1097559516783804,75.41919313333305,19.10032375119002,0.3615574481915649,133.35871737998465,"15672"
2015,"Reese McGuire","PIT","A+",20,412,0.063106796,0.094660194,0.666666666,0.254010695,0.301234567,0.294117647,0.595352214,0.040106952,3.729131261985078,0.280235988,0.043455023784190416,34.2694929547132,-7.46319442917695,0.28526548878981334,81.53118125114177,"15674"
2015,"Tyler O'Neill","SEA","A+",20,449,0.064587973,0.305122494,0.211678832,0.26044226,0.316258351,0.557739557,0.873997908,0.297297297,6.1160619879217855,0.303278688,1.052969817770645,73.02233115513457,15.844896412683847,0.36833448621189646,127.80800858220242,"15711"
2019,"Allen Cordoba","SDP","A+",23,470,0.065957446,0.163829787,0.402597402,0.300947867,0.366737739,0.412322274,0.779060013,0.111374407,7.569121628809869,0.356725146,1.491005370626226,67.88744720124,10.232458584535049,0.35479849066417785,124.39009697256304,"15722"
2015,"Tyler Wade","NYY","A+",20,418,0.093301435,0.155502392,0.6,0.279891304,0.34866828,0.353260869,0.701929149,0.073369565,6.989736244885596,0.33114754,0.5303584015928209,49.426464795851125,7.0860198287004375,0.3362552145491501,116.26504396001674,"15730"
2016,"Raudy Read","WSN","A+",22,426,0.072769953,0.124413145,0.58490566,0.261658031,0.323943661,0.414507772,0.738451433,0.152849741,4.188433589620461,0.281345565,-0.48121145088225603,52.28854406612887,1.185230649886271,0.3346472374090912,104.7782451766877,"15766"
2016,"Jose Marmolejos","WSN","A+",23,444,0.132882882,0.189189189,0.702380952,0.285714285,0.38063063,0.494708994,0.875339624,0.208994709,4.636296136784049,0.336805555,-1.3639007117599249,74.62160366097845,21.358995311655185,0.39231920891067606,142.58223286204023,"15767"
2017,"Yonathan Daza","COL","A+",23,569,0.052724077,0.154657293,0.34090909,0.341040462,0.375886524,0.46628131,0.842167834,0.125240848,8.109098128266748,0.397260273,2.4506052042124793,91.40599392230328,18.82684406513984,0.3704453516175861,111.11706009473976,"15794"
2016,"Erick Mejia","LAD","A+",21,558,0.077060931,0.197132616,0.39090909,0.286836935,0.342960288,0.392927308,0.735887596,0.106090373,7.1097745553285705,0.358585858,-1.4820299064740539,72.88280940234513,0.4600431042894885,0.333650140017809,99.83345267086446,"15817"
2015,"Miguel Andujar","NYY","A+",20,520,0.05576923,0.173076923,0.322222222,0.243298969,0.288461538,0.362886597,0.651348135,0.119587628,5.999787452161517,0.282051282,1.7766743649262935,51.749498098157765,-0.9228257844220377,0.3090249256445811,97.76664920037217,"15878"
2018,"Luis Torrens","SDP","A+",22,515,0.050485436,0.149514563,0.337662337,0.28,0.320388349,0.406315789,0.726704138,0.126315789,3.3676789033758494,0.3175,-0.22793521720450372,61.27749373489102,-3.589009220664897,0.32194620336143714,101.11537130139607,"15905"
2016,"Travis Demeritte","TEX","A+",21,378,0.108465608,0.33068783,0.328,0.271903323,0.351851851,0.58308157,0.934933421,0.311178247,7.680503608799814,0.351351351,1.506283293478191,70.29630669449091,21.235723073227412,0.4004023379434353,132.82968223300435,"15958"
2018,"Ivan Castillo","TOR","A+",23,418,0.055023923,0.122009569,0.450980392,0.304123711,0.345323741,0.448453608,0.793777349,0.144329897,5.353598540406338,0.337313432,-1.6695479205809534,60.00580043014358,12.132573072279198,0.3599685242377132,119.20405040963796,"15971"
2015,"Ivan Castillo","CLE","A+",20,460,0.058695652,0.15,0.391304347,0.248803827,0.304824561,0.346889952,0.651714513,0.098086125,7.93284506298545,0.295454545,2.041990203317255,44.957626655528976,-4.969175562431376,0.30390197130349966,89.55185204338488,"15971"
2015,"Ryder Jones","SFG","A+",21,432,0.037037037,0.185185185,0.2,0.268472906,0.296296296,0.394088669,0.690384965,0.125615763,3.6957194380365226,0.314984709,-0.4198608627775684,46.45708688335905,-8.555500663943205,0.3017336692998138,90.25429824355815,"15982"
2015,"Clint Frazier","CLE","A+",20,588,0.115646258,0.212585034,0.544,0.285429141,0.37735849,0.46506986,0.84242835,0.179640719,5.381992586019772,0.347945205,-0.31586400186643004,93.88938234401677,30.069904726276146,0.3889376540602587,146.66310929088755,"15983"
2015,"Willy Adames","TBR","A+",19,456,0.118421052,0.269736842,0.43902439,0.257575757,0.342105263,0.378787878,0.720893141,0.121212121,6.642224614561503,0.356363636,1.3579095744062215,55.85853422202384,9.668957894223091,0.34243744402141363,121.36738222008074,"15986"
2015,"Kean Wong","TBR","A+",20,438,0.066210045,0.148401826,0.446153846,0.274111675,0.319347319,0.332487309,0.651834628,0.058375634,5.485156995081131,0.320359281,0.5712353407870978,43.98097465291632,-0.3853289251028166,0.31032620540587774,99.55320425769938,"15994"
2015,"Cody Bellinger","LAD","A+",19,544,0.095588235,0.275735294,0.346666666,0.263598326,0.335793357,0.537656903,0.87345026,0.274058577,6.595240135443973,0.31372549,1.1967141496716067,90.33900677540393,21.063896530652954,0.37248221673277965,131.9414006798888,"15998"
2016,"Stevie Wilkerson","BAL","A+",24,461,0.097613882,0.212581344,0.459183673,0.251243781,0.334065934,0.343283582,0.677349516,0.092039801,6.15198962113902,0.321192052,0.5161093231290579,50.6801386901192,-4.621803762669155,0.3183499233313069,87.52844274100714,"16041"
2016,"Mike Gerber","DET","A+",23,388,0.082474226,0.286082474,0.288288288,0.282051282,0.342783505,0.481481481,0.824264986,0.199430199,4.0553877391923585,0.371179039,-0.8441689944593236,58.819657173643904,16.55214348126491,0.37871073444376313,138.46221866437014,"16115"
2015,"Derek Fisher","HOU","A+",21,398,0.118090452,0.238693467,0.494736842,0.261627906,0.354271356,0.470930232,0.825201588,0.209302326,8.551725149261694,0.313559322,2.469544827239588,62.781264125844714,12.0983709688394,0.36242146527946895,112.49540139546113,"16192"
2015,"Kevin Cron","ARI","A+",22,559,0.050089445,0.234347048,0.213740458,0.272200772,0.313620071,0.494208494,0.807828565,0.222007722,1.4544768525,0.311475409,0.07734994683414698,81.03451932951086,9.849249794922995,0.34697398157428494,112.11010679252063,"16211"
2015,"J.D. Davis","HOU","A+",22,552,0.097826086,0.284420289,0.343949044,0.288659793,0.369565217,0.519587628,0.889152845,0.230927835,4.811756381269085,0.373770491,0.2195047441055067,98.46557651263377,28.171714646636463,0.38736976553564484,128.7139531765316,"16219"
2015,"AJ Reed","HOU","A+",22,385,0.153246753,0.189610389,0.808219178,0.345911949,0.449350649,0.638364779,1.087715428,0.29245283,3.7438845337499997,0.384955752,0.08909056376433,93.02040194459478,43.99298017211476,0.46380839962512255,178.40567294600163,"16246"
2016,"Nick Gordon","MIN","A+",20,494,0.046558704,0.17611336,0.264367816,0.290672451,0.335365853,0.386117136,0.721482989,0.095444685,6.175694394363322,0.35309973,-1.3249117634259164,60.15231928119637,6.337495147084966,0.3377134314379721,109.79194660524685,"16337"
2016,"Oscar Mercado","STL","A+",21,506,0.086956521,0.140316205,0.619718309,0.214932126,0.296,0.271493212,0.567493212,0.056561086,5.563708885470027,0.252659574,-1.2067195274867117,38.97190482844806,-16.150161997180223,0.27621828138828275,75.56617818790355,"16375"
2015,"Domingo Leyba","ARI","A+",19,562,0.046263345,0.160142348,0.288888888,0.237354085,0.277477477,0.309338521,0.586815998,0.071984436,5.501493326970318,0.278422273,-0.5590325080556795,42.9763071886585,-28.590994203896734,0.26417515084550186,58.28370941082206,"16404"
2016,"Richard Urena","TOR","A+",20,431,0.05800464,0.148491879,0.390625,0.304568527,0.350588235,0.446700507,0.797288742,0.14213198,5.724113152785906,0.345679012,-0.6175369515549392,61.95070463500155,14.998904631353744,0.3679087796109788,125.8267633085518,"16411"
2017,"Sergio Alcantara","ARI","A+",20,378,0.089947089,0.15079365,0.596491228,0.279411764,0.344,0.361764705,0.705764705,0.082352941,4.512744379133773,0.327402135,-2.3713728598086163,45.650906865630496,-2.565118874277721,0.32242088588078816,94.02053537701075,"16417"
2016,"Jordan Luplow","PIT","A+",22,425,0.14117647,0.183529411,0.769230769,0.254237288,0.363207547,0.420903954,0.784111501,0.166666666,5.322214193429756,0.294117647,0.3194199458230287,59.931114425082725,13.632935767193356,0.36416688589822677,126.70337732942549,"16424"
2016,"Jason Martin","HOU","A+",20,462,0.119047619,0.233766233,0.509259259,0.27,0.357142857,0.5325,0.889642857,0.2625,7.052792466934348,0.310218978,-1.0650637410581112,80.32964213644169,20.366706599341853,0.3858165285851071,122.57532323777048,"16429"
2015,"Christian Arroyo","SFG","A+",20,409,0.046454767,0.178484107,0.260273972,0.304461942,0.343980343,0.459317585,0.803297928,0.154855643,4.0985646297143905,0.355481727,-0.25396314659155905,61.05884810061063,8.975171464391606,0.3522020485894433,123.06310743740036,"16434"
2016,"Luis Guillorme","NYM","A+",21,505,0.085148514,0.124752475,0.682539682,0.263038548,0.33197556,0.315192743,0.647168303,0.052154195,3.4274940689370172,0.302631578,-0.11008048616349697,51.51692900524928,-3.4962009294192558,0.31056794493844214,91.09602519206305,"16451"
2016,"Forrest Wall","COL","A+",20,521,0.078694817,0.186180422,0.422680412,0.263616557,0.328767123,0.355119825,0.683886948,0.091503268,5.825690962974548,0.318559556,-0.12177981017157435,59.42277681634112,-8.197763042596142,0.3136815118463072,92.06489253719404,"16496"
2016,"Ryan McBroom","TOR","A+",24,514,0.066147859,0.217898832,0.303571428,0.273504273,0.322957198,0.467948717,0.790905915,0.194444444,3.909660189322703,0.311953352,0.3470081144478172,72.11766225088091,16.124100297574707,0.36319435524105564,122.6757474207845,"16524"
2015,"Mark Zagunis","CHC","A+",22,512,0.15625,0.16796875,0.930232558,0.27118644,0.40625,0.411622276,0.817872276,0.140435836,5.450707576867831,0.322981366,-2.0863055707886815,81.10184493309664,25.53114333397555,0.3871889703427742,149.670217679529,"16565"
2016,"Connor Joe","PIT","A+",23,443,0.101580135,0.189616252,0.535714285,0.276923076,0.350678733,0.392307692,0.742986425,0.115384616,3.031703812499925,0.336601307,-1.2569252995308489,57.58446283711981,9.325420141955126,0.3490125442522144,116.57455405253046,"16572"
2018,"Kevin Padlo","TBR","A+",21,449,0.10467706,0.265033407,0.394957983,0.223376623,0.317673378,0.353246753,0.670920131,0.12987013,4.0157924110378325,0.295454545,0.9373900711070746,49.465109165684,-1.9585250058019041,0.3156605416229641,97.16080622451237,"16593"
2016,"Luis Urias","SDP","A+",19,531,0.075329566,0.06779661,1.111111111,0.330472103,0.396551724,0.439914163,0.836465887,0.10944206,4.32819694127293,0.348130841,-3.937198954168707,89.39159661727508,20.47315772073826,0.37915040515434717,136.61053017471156,"16622"
2016,"Greg Allen","CLE","A+",23,432,0.134259259,0.118055555,1.137254901,0.297687861,0.423529411,0.401734104,0.825263515,0.104046243,8.309648838461523,0.337883959,3.9629590027034283,72.12782056047041,20.304742166534254,0.39091426358503456,138.70167435570556,"16623"
2016,"Jason Vosler","CHC","A+",22,378,0.087301587,0.137566137,0.634615384,0.254491017,0.325396825,0.359281437,0.684678262,0.10479042,2.647082941784424,0.29020979,-1.04991892632097,41.06499941694896,-4.280194177745175,0.3166987171856099,94.23433907326269,"16686"
2016,"Jose Trevino","TEX","A+",23,465,0.055913978,0.105376344,0.530612244,0.302540415,0.341935483,0.434180138,0.776115621,0.131639723,2.9605477491159036,0.321899736,0.31273897970095277,65.0528946361541,4.700589387774395,0.3448461227231613,97.31333891175223,"16725"
2016,"Brian O'Grady","CIN","A+",24,426,0.157276995,0.225352112,0.697916666,0.234782608,0.363420427,0.394202898,0.757623325,0.15942029,6.600665438107457,0.295081967,1.5440580897266045,58.39314883745781,11.9860332886087,0.3587503690095175,123.25359081140151,"16729"
2015,"Braxton Lee","TBR","A+",21,422,0.085308056,0.158767772,0.537313432,0.280748663,0.346987951,0.304812834,0.651800785,0.024064171,4.9286842633254455,0.339805825,-0.3765514250844717,44.27186965926994,1.5262529699455616,0.3168644001684993,103.99480633391242,"16839"
2015,"John Nogowski","OAK","A+",22,402,0.097014925,0.116915422,0.829787234,0.274011299,0.351620947,0.364406779,0.716027726,0.09039548,2.0431663891689764,0.303921568,-0.16020546556683257,51.53933803041554,0.3470690627870706,0.3267181842701691,102.30099429030592,"16852"
2018,"Derek Hill","DET","A+",22,383,0.086161879,0.2845953,0.302752293,0.239067055,0.306878306,0.317784256,0.624662562,0.078717201,7.480527135521903,0.337662337,2.128142602974549,36.37488713522998,-7.489816400803646,0.29549711895367453,89.19930786650562,"16947"
2016,"Gleyber Torres","CHC","A+",19,409,0.102689486,0.212713936,0.48275862,0.275280898,0.358910891,0.432584269,0.79149516,0.157303371,6.396325877927255,0.340996168,-0.9046112541109324,59.603815565819794,10.539836253042276,0.36389770085858825,125.17328135453008,"16997"
2018,"Meibrys Viloria","KCR","A+",21,407,0.098280098,0.184275184,0.533333333,0.259776536,0.341584158,0.360335195,0.701919353,0.100558659,2.4465405246003487,0.31294964,0.10007433168357238,48.87006296421873,1.628923090356463,0.33180059138501045,107.8331490350543,"17109"
2015,"Chad Wallach","CIN","A+",23,420,0.092857142,0.183333333,0.506493506,0.245945945,0.326968973,0.351351351,0.678320324,0.105405406,2.6224892916531766,0.300341296,-0.9211070581804961,46.8455700788292,4.302539250591666,0.3265011851144577,107.52062635686013,"17161"
2016,"Jorge Mateo","NYY","A+",21,507,0.065088757,0.213017751,0.305555555,0.254310344,0.305555555,0.379310344,0.684865899,0.125,8.099505074159307,0.3125,1.3184100044891238,54.68498766745478,-0.5460160491332392,0.3186024475998243,98.62953647133779,"17273"
2016,"Bobby Bradley","CLE","A+",20,572,0.131118881,0.297202797,0.44117647,0.235051546,0.344405594,0.465979381,0.810384975,0.230927835,3.504694232375806,0.293103448,0.008119069039821625,82.88960852495941,14.27201398484025,0.3628559504629027,120.30944506089659,"17278"
2016,"Javy Guerra","SDP","A+",20,431,0.07888631,0.327146171,0.241134751,0.202046035,0.264018691,0.324808184,0.588826875,0.122762149,3.993172330292877,0.286885245,-0.744563584215939,32.7067613745727,-23.23268714596849,0.2676529736719399,65.33171752942798,"17292"
2017,"Willi Castro","CLE","A+",20,510,0.05490196,0.176470588,0.311111111,0.289978678,0.336614173,0.424307036,0.760921209,0.134328358,5.85165359507058,0.336021505,0.1351459100842476,67.34586099100149,8.598771336794261,0.3439034108344385,114.1209783972075,"17338"
